candidate_start_fy,horizon_months,dimension,segment,eligible_loans,chargeoffs,valid_gross_amount_loans,gross_approval,sba_guaranteed_approval,chargeoff_loan_approval,gross_chargeoff_amount,flagged_financial_chargeoffs,sensitivity_gross_approval,sensitivity_chargeoff_loan_approval,sensitivity_gross_chargeoff_amount,chargeoff_rate_percent,ci95_low_percent,ci95_high_percent,passes_rate_reporting_rule,approval_weighted_chargeoff_incidence_percent,gross_chargeoff_rate_percent,chargeoff_severity_percent,sensitivity_gross_chargeoff_rate_percent,sensitivity_chargeoff_severity_percent
2001,120,business_age,Unknown,45384,8388,45384,7122909000.0,5177565337.049999,750124700.0,521493091.76,246,7103563500.0,730779200.0,494290213.89,18.482285,18.127848,18.842056,True,10.531157,7.32135,69.520853,6.958342,67.638791
2001,120,business_type,CORPORATION,680248,109111,680248,178537899687.91,130667674363.05737,18335475350.0,12123246890.659998,3153,178151249865.91,17948825528.0,11637597750.55,16.039885,15.95287,16.127284,True,10.269794,6.790293,66.119076,6.532426,64.837656
2001,120,business_type,INDIVIDUAL,176058,38683,176058,21012699338.739998,15161137640.505001,2494156872.17,1691150988.69,787,20973599892.739998,2455057426.17,1637986160.18,21.971737,21.77894,22.165757,True,11.869759,8.048233,67.804516,7.809752,66.718853
2001,120,business_type,PARTNERSHIP,21872,2703,21872,6582097954.0,4897769423.564001,514912947.0,335155256.87,88,6566277389.0,499092382.0,316173156.99,12.358266,11.928712,12.80104,True,7.82293,5.091921,65.089693,4.815105,63.349626
2001,120,business_type,Missing,333,112,333,90619745.0,66581928.85,21061395.0,12612708.16,3,90284745.0,20726395.0,12249547.42,33.633634,28.771423,38.86914,False,23.241508,13.918278,59.885436,13.567682,59.101196
2001,120,processing_method,Preferred Lenders Program,201677,24531,201677,116006290953.01001,88403285188.07979,10825466400.0,6861719579.64,579,115798944953.01001,10618120400.0,6638655130.58,12.163509,12.021574,12.306885,True,9.331793,5.914955,63.384979,5.732915,62.521942
2001,120,processing_method,SBA Express Program,467953,88813,467953,28365582400.0,14178336472.17,4382887900.0,3522241991.59,2960,28242605900.0,4259911400.0,3315595264.58,18.979043,18.866945,19.09165,True,15.451429,12.417309,80.363497,11.739693,77.832494
2001,120,processing_method,7a General,69983,8507,69983,39726224712.6,30484172296.02634,3858566083.0,2283713712.9,185,39664545999.6,3796887370.0,2214131726.74,12.155809,11.915781,12.399992,True,9.712894,5.74863,59.185554,5.582143,58.31439
2001,120,processing_method,Low Documentation Program,34202,4878,34202,3019684931.38,2556077494.7555,441724721.17,271881928.28,75,3013573502.38,435613292.17,265361116.52,14.262324,13.895738,14.636936,True,14.628173,9.003652,61.550082,8.80553,60.916671
2001,120,processing_method,Certified Lenders Program,7419,643,7419,4371627581.0,3292253541.98374,310978734.0,168390927.42,12,4366446241.0,305797394.0,164147998.4,8.666936,8.047926,9.328728,True,7.113569,3.851905,54.148695,3.759304,53.678678
2001,120,processing_method,7a with EWCP,1505,56,1505,1494611508.0,1326607862.08,37895833.0,25668114.43,1,1490611508.0,33895833.0,21665237.55,3.72093,2.876482,4.801028,True,2.535497,1.717377,67.733343,1.453446,63.917112
2001,120,processing_method,International Trade Loans,3581,789,3581,2440516518.0,1980966145.327,388462370.0,237848378.87,18,2434999918.0,382945770.0,231987525.64,22.032952,20.705824,23.420018,True,15.917219,9.745821,61.228164,9.527209,60.579733
2001,120,processing_method,Community Express,43023,16991,43023,1125661500.0,933648605.0,374582200.0,283442781.16,71,1122152100.0,371072800.0,278822163.62,39.492829,39.031874,39.955661,True,33.276629,25.180108,75.669047,24.847092,75.139478
2001,120,processing_method,Working Capital CAPLine,1972,85,1972,1472939300.0,1100881121.7,64381400.0,50903183.7,15,1462869300.0,54311400.0,37089067.96,4.310345,3.499291,5.29906,True,4.370947,3.455891,79.065046,2.535364,68.289656
2001,120,processing_method,Export Express,2132,313,2132,237712900.0,190450085.0,21342600.0,16403963.4,15,237053900.0,20683600.0,15228184.12,14.681051,13.242285,16.246863,True,8.97831,6.900746,76.860192,6.423933,73.624437
2001,120,processing_method,Seasonal CAPLine,260,20,260,179800482.0,136461656.5,5471732.0,3526686.76,2,179500482.0,5171732.0,2573824.16,7.692308,5.034505,11.582087,False,3.043224,1.961445,64.452842,1.433881,49.76716
2001,120,processing_method,Small Asset Base Line of Credit (CAPLine),268,7,268,36800000.0,29076100.0,1120000.0,738882.75,1,36700000.0,1020000.0,631314.84,2.61194,1.270865,5.29232,False,3.043478,2.007834,65.971674,1.720204,61.893612
2001,120,processing_method,Preferred Lenders with EWCP,816,18,816,873149910.66,769504762.194,16333333.0,10825852.94,0,873149910.66,16333333.0,10825852.94,2.205882,1.399807,3.459848,False,1.870622,1.239862,66.280734,1.239862,66.280734
2001,120,processing_method,Contract CAPLine,628,52,628,421844288.0,318243129.9,30684708.0,20790330.37,4,419619137.0,28459557.0,18114303.53,8.280255,6.370177,10.697627,True,7.273942,4.928437,67.754695,4.316844,63.649281
2001,120,processing_method,Builders CAPLine,310,7,310,185657776.0,140619667.7,4335000.0,2156352.5,1,185602776.0,4280000.0,2085579.52,2.258065,1.09802,4.586844,False,2.334941,1.161466,49.742849,1.123679,48.728493
2001,120,processing_method,Certified Lenders Program with EWCP,40,0,40,23538569.0,20101072.1,0.0,0.0,0,23538569.0,0.0,0.0,0.0,0.0,8.76216,False,0.0,0.0,,0.0,
2001,96,naics2,92,173,36,173,23711600.0,16672065.0,2000200.0,1426075.22,1,23686600.0,1975200.0,1376388.73,20.809249,15.426806,27.45989,False,8.435534,6.014251,71.296631,5.810833,69.683512
2001,120,naics2,92,152,34,152,16143900.0,11171035.0,1700200.0,1265685.56,1,16118900.0,1675200.0,1215999.07,22.368421,16.471679,29.627388,False,10.531532,7.840024,74.443334,7.543933,72.588292
2001,96,project_state,FM,4,0,4,410500.0,278425.0,0.0,0.0,0,410500.0,0.0,0.0,0.0,0.0,48.989084,False,0.0,0.0,,0.0,
2001,96,project_state,AS,11,5,11,713000.0,469800.0,188000.0,91880.3,0,713000.0,188000.0,91880.3,45.454545,21.271272,71.990846,False,26.367461,12.886438,48.8725,12.886438,48.8725
2001,96,project_state,MH,2,0,2,741000.0,537000.0,0.0,0.0,0,741000.0,0.0,0.0,0.0,0.0,65.761977,False,0.0,0.0,,0.0,
2001,96,processing_method,Export Import Harmonization  (EXIM),58,1,58,93559966.0,68055174.4,187800.0,150185.88,0,93559966.0,187800.0,150185.88,1.724138,0.305004,9.140858,False,0.200727,0.160524,79.971182,0.160524,79.971182
2001,120,project_state,FM,3,0,3,310500.0,228425.0,0.0,0.0,0,310500.0,0.0,0.0,0.0,0.0,56.149703,False,0.0,0.0,,0.0,
2001,120,project_state,AS,11,5,11,713000.0,469800.0,188000.0,91880.3,0,713000.0,188000.0,91880.3,45.454545,21.271272,71.990846,False,26.367461,12.886438,48.8725,12.886438,48.8725
2001,120,project_state,MH,2,0,2,741000.0,537000.0,0.0,0.0,0,741000.0,0.0,0.0,0.0,0.0,65.761977,False,0.0,0.0,,0.0,
2001,120,processing_method,Export Import Harmonization  (EXIM),58,1,58,93559966.0,68055174.4,187800.0,150185.88,0,93559966.0,187800.0,150185.88,1.724138,0.305004,9.140858,False,0.200727,0.160524,79.971182,0.160524,79.971182
2001,96,processing_method,Gulf Opportunity Pilot Loan Program,2855,325,2855,197996300.0,170676050.0,22734300.0,16507629.1,6,197625800.0,22363800.0,16097989.81,11.383538,10.270014,12.60084,True,11.482184,8.337342,72.611117,8.145692,71.982355
2001,120,processing_method,Gulf Opportunity Pilot Loan Program,2855,351,2855,197996300.0,170676050.0,24927400.0,17633571.9,6,197625800.0,24556900.0,17223932.61,12.294221,11.140122,13.549651,True,12.589831,8.906011,70.739716,8.715427,70.138872
2001,96,processing_method,Patriot Express Loans,9671,1752,9671,822069300.0,667702220.7,121989300.0,90468091.33,33,818211600.0,118131600.0,85276516.21,18.116017,17.36111,18.896243,True,14.839296,11.004923,74.160677,10.422306,72.187726
2001,120,processing_method,Patriot Express Loans,9671,1861,9671,822069300.0,667702220.7,133858700.0,96931232.57,33,818211600.0,130001000.0,91739657.45,19.243098,18.469702,20.040918,True,16.283141,11.791127,72.413099,11.212217,70.568424
2001,96,processing_method,Rural Loan Initiative,3753,322,3753,585414630.0,486696166.3,49190600.0,29730639.74,13,583827630.0,47603600.0,27903583.54,8.579803,7.725592,9.51872,True,8.402694,5.078561,60.439677,4.779422,58.616541
2001,96,processing_method,Dealer Floor Plan Loans,109,2,109,112066200.0,82534650.0,2500000.0,675333.51,0,112066200.0,2500000.0,675333.51,1.834862,0.504636,6.444458,False,2.230824,0.60262,27.01334,0.60262,27.01334
2001,120,processing_method,Rural Loan Initiative,3753,354,3753,585414630.0,486696166.3,54522550.0,32297120.64,14,583777630.0,52885550.0,30417265.23,9.432454,8.538395,10.409476,True,9.313493,5.516965,59.236262,5.21042,57.515267
2001,120,processing_method,Dealer Floor Plan Loans,109,2,109,112066200.0,82534650.0,2500000.0,675333.51,0,112066200.0,2500000.0,675333.51,1.834862,0.504636,6.444458,False,2.230824,0.60262,27.01334,0.60262,27.01334
2001,96,processing_method,Small Loan Advantage Initiative,27640,2204,27640,4788329100.0,3728013869.06,375048100.0,262114095.31,42,4781807400.0,368526400.0,254471201.02,7.973951,7.660406,8.299175,True,7.832546,5.47402,69.888128,5.321653,69.05101
2001,96,processing_method,Community Advantage Initiative,3950,462,3950,519192600.0,417075390.0,61261700.0,46854371.47,11,517302700.0,59371800.0,44633882.36,11.696203,10.730997,12.735838,True,11.799417,9.024468,76.482323,8.628194,75.176906
2010,96,loan_size_band,$150k to $350k,72490,4172,72490,18670539200.0,12764687091.95,1083237300.0,760620943.82,134,18636421100.0,1049119200.0,720028042.11,5.755277,5.58807,5.927172,True,5.801853,4.07391,70.217389,3.863553,68.631671
2010,96,loan_size_band,More than $1m,40837,1147,40837,81916392400.0,62616663264.950005,2154103900.0,1209386936.36,22,81877214200.0,2114925700.0,1164233685.43,2.808727,2.652865,2.973467,True,2.629637,1.476367,56.143389,1.421926,55.048444
2010,96,loan_size_band,$50k to $150k,98278,7157,98278,10367293243.0,6917192195.85,790878800.0,586737362.84,209,10345591743.0,769177300.0,556361425.82,7.282403,7.12161,7.446535,True,7.628595,5.659504,74.188025,5.377763,72.332013
2010,96,loan_size_band,Up to $50k,144028,11434,144028,4008267100.0,2184289308.98,299797200.0,244922206.67,471,3994111000.0,285641100.0,222117251.42,7.938734,7.800236,8.079476,True,7.479472,6.110426,81.695962,5.561119,77.760956
2010,96,loan_size_band,$350k to $1m,63587,2575,63587,38730221500.0,29601918782.02,1507921800.0,947250289.85,67,38693037900.0,1470738200.0,905980591.58,4.04957,3.899114,4.205578,True,3.893398,2.445765,62.818264,2.341456,61.600398
2010,96,term_band,85 to 120,98113,5042,98113,38096341743.0,28915812235.69,1517690800.0,1129832064.42,162,38051310643.0,1472659700.0,1076679883.93,5.138972,5.002565,5.278892,True,3.983823,2.965723,74.444153,2.829547,73.111248
2010,96,term_band,241 to 360,55375,583,55375,64733628700.0,49223046459.45,683346700.0,315100477.2,17,64721965700.0,671683700.0,302143811.61,1.052822,0.971142,1.141292,True,1.055629,0.486765,46.111363,0.466833,44.98305
2010,96,term_band,13 to 60,76079,11766,76079,8890077700.0,5890023735.660001,1495231200.0,968791780.73,420,8852908300.0,1458061800.0,917567256.37,15.465503,15.210317,15.724176,True,16.819102,10.89745,64.792106,10.364586,62.930615
2010,96,term_band,61 to 84,142851,5374,142851,15669358500.0,10008838520.56,1192397600.0,812392069.34,107,15644045800.0,1167084900.0,783172532.5,3.761962,3.664528,3.861882,True,7.609741,5.18459,68.130972,5.006202,67.105018
2010,96,term_band,181 to 240,14540,394,14540,10440678400.0,7916232996.640001,375944000.0,176499149.69,11,10433852100.0,369117700.0,169245710.8,2.709766,2.45808,2.986434,True,3.600762,1.690495,46.948256,1.622083,45.851421
2010,96,term_band,121 to 180,22880,405,22880,12371817300.0,9362472104.75,269825200.0,156424332.99,9,12366697800.0,264705700.0,150848952.03,1.770105,1.607163,1.949239,True,2.180967,1.26436,57.97247,1.2198,56.987421
2010,96,term_band,1 to 12,9154,2800,9154,3445217200.0,2735240741.0,284893900.0,177695500.36,171,3430507700.0,270184400.0,157433942.18,30.587721,29.652109,31.539619,True,8.269258,5.157744,62.372518,4.589232,58.269072
2010,96,term_band,Invalid or missing,228,121,228,45593900.0,33083850.0,16609600.0,12182364.81,6,45087900.0,16103600.0,11628906.94,53.070175,46.595152,59.443458,False,36.429435,26.719287,73.345323,25.791636,72.213089
2010,96,guarantee_percent_band,>85% to 90%,27890,2034,27890,16284431900.0,14651407480.04,733340500.0,434995081.14,22,16274806200.0,723714800.0,425038407.62,7.292937,6.99362,7.604016,True,4.503323,2.671233,59.316931,2.611634,58.730097
2010,96,guarantee_percent_band,>0% to 50%,205040,12932,205040,15933287600.0,7940355175.000001,785254800.0,604552719.06,602,15899690100.0,751657300.0,555409586.95,6.307062,6.202659,6.413102,True,4.928392,3.794275,76.988096,3.49321,73.891331
2010,96,guarantee_percent_band,>50% to 75%,136440,6089,136440,116385442100.0,87185613870.34,3778703300.0,2318827675.96,208,116289748600.0,3683009800.0,2206369724.0,4.462768,4.35448,4.573619,True,3.246715,1.992369,61.365699,1.897304,59.906703
2010,96,guarantee_percent_band,>75% to 85%,49849,5430,49849,5088993543.0,4306815818.37,538640400.0,390542263.38,71,5081572743.0,531219600.0,381903277.79,10.892897,10.62241,11.16941,True,10.584419,7.674253,72.505193,7.515454,71.89179
2010,96,naics2,72,54120,3768,54120,28070690800.0,21034055060.6,1058163900.0,659863466.59,135,28035866600.0,1023339700.0,620596389.98,6.962306,6.750922,7.1798,True,3.76964,2.35072,62.359287,2.21358,60.644221
2010,96,naics2,54,42028,2397,42028,11345846000.0,8234984652.8,392610100.0,273143635.85,67,11335370000.0,382134100.0,259421752.5,5.703341,5.485649,5.929129,True,3.460386,2.407433,69.57122,2.288604,67.887622
2010,96,naics2,31,8801,508,8801,3462649800.0,2589428179.77,131058000.0,87326956.83,16,3457092900.0,125501100.0,79026657.86,5.772071,5.303858,6.278877,True,3.784905,2.521969,66.632298,2.285928,62.968897
2010,96,naics2,23,43426,3023,43426,8779288600.0,6168060123.34,545354500.0,372016890.76,138,8764850900.0,530916800.0,352478361.64,6.961267,6.725696,7.204453,True,6.21183,4.237438,68.215609,4.021499,66.390508
2010,96,naics2,11,7174,259,7174,4300536900.0,3269115550.86,96252700.0,52373534.04,6,4300342500.0,96058300.0,52040002.54,3.610259,3.202818,4.067354,True,2.238155,1.217837,54.412535,1.210136,54.175436
2010,96,naics2,33,17100,900,17100,8723813400.0,6591304049.849999,362058600.0,216448641.85,31,8719208600.0,357453800.0,210312918.25,5.263158,4.93841,5.608001,True,4.150233,2.481124,59.782765,2.412064,58.836392
2010,96,naics2,81,37178,2384,37178,11714115243.0,8723572635.0,404670900.0,269385208.1,72,11702677043.0,393232700.0,255658042.01,6.412394,6.167856,6.66594,True,3.454558,2.299663,66.56896,2.184612,65.014441
2010,96,naics2,32,7999,434,7999,4111353500.0,3109765337.49,172295500.0,98849126.98,17,4110039100.0,170981100.0,97112611.75,5.425678,4.950319,5.94383,True,4.190725,2.404296,57.371856,2.362815,56.797279
2010,96,naics2,62,39780,1562,39780,17152572700.0,12777754564.920002,387646900.0,257884778.76,65,17139576100.0,374650300.0,242788621.12,3.926596,3.740138,4.121952,True,2.259993,1.503476,66.525691,1.416538,64.804064
2010,96,naics2,42,22557,1671,22557,10405117500.0,7872312824.619999,450058700.0,295037882.59,58,10392876500.0,437817700.0,279972804.65,7.4079,7.073328,7.756976,True,4.325359,2.835507,65.555423,2.693891,63.947347
2010,96,naics2,45,15829,1325,15829,3353441700.0,2431786028.31,195347900.0,133439600.48,42,3350114100.0,192020300.0,129173478.63,8.370712,7.949307,8.812318,True,5.825296,3.979184,68.308695,3.855793,67.270741
2010,96,naics2,44,42227,2895,42227,17859703100.0,13357157141.34,698851900.0,433816220.72,104,17843425800.0,682574600.0,413722445.51,6.855803,6.618683,7.100773,True,3.91301,2.429023,62.075559,2.318627,60.612048
2010,96,naics2,56,19224,1241,19224,4142414200.0,2986054648.65,194001900.0,133709872.81,41,4137843800.0,189431500.0,127989546.85,6.455472,6.116722,6.811622,True,4.683305,3.227825,68.92194,3.093146,67.565081
2010,96,naics2,71,11685,928,11685,4859836600.0,3622914243.31,252675900.0,158431325.92,31,4852447900.0,245287200.0,150215812.08,7.941806,7.465256,8.446,True,5.199267,3.260013,62.7014,3.095671,61.240787
2010,96,naics2,53,9134,394,9134,4637076100.0,3466674664.81,104409900.0,53987851.71,8,4636417200.0,103751000.0,53162518.85,4.313554,3.915765,4.749754,True,2.251632,1.164265,51.707598,1.146629,51.240488
2010,96,naics2,52,7044,269,7044,2469118400.0,1829670933.3,46753500.0,33457306.02,3,2468975900.0,46611000.0,33285335.86,3.818853,3.39588,4.292168,True,1.89353,1.35503,71.561072,1.348143,71.410903
2010,96,naics2,21,1227,76,1227,608777000.0,455592448.1,33956800.0,18607643.75,2,607354500.0,32534300.0,17021866.9,6.193969,4.977139,7.684236,True,5.577872,3.056562,54.79799,2.802625,52.319758
2010,96,naics2,48,19846,1643,19846,3641858600.0,2580229645.88,187935900.0,118985994.6,51,3639443300.0,185520600.0,115113022.08,8.278746,7.903393,8.670248,True,5.160439,3.267178,63.312009,3.162929,62.048647
2010,96,naics2,61,5643,366,5643,1770229400.0,1312587147.55,51285700.0,35533321.72,13,1768409800.0,49466100.0,33261270.9,6.485912,5.872486,7.158542,True,2.897122,2.007272,69.285048,1.880858,67.240536
2010,96,naics2,49,1404,97,1404,469184600.0,346472182.72,13199600.0,8909701.51,0,469184600.0,13199600.0,8909701.51,6.908832,5.696472,8.35635,True,2.813306,1.898976,67.499784,1.898976,67.499784
2010,96,naics2,51,5084,313,5084,1531675100.0,1119396152.03,51696300.0,33851738.93,3,1531444600.0,51465800.0,33600795.87,6.15657,5.528374,6.850971,True,3.375148,2.210112,65.481938,2.194059,65.28762
2010,96,naics2,22,359,19,359,123322800.0,91646633.5,4708900.0,3207613.12,0,123322800.0,4708900.0,3207613.12,5.292479,3.414057,8.117552,False,3.818353,2.60099,68.118098,2.60099,68.118098
2010,96,naics2,55,271,3,271,141004100.0,100204255.0,205000.0,159763.41,0,141004100.0,205000.0,159763.41,1.107011,0.377184,3.203592,False,0.145386,0.113304,77.933371,0.113304,77.933371
2010,96,naics2,92,78,8,78,19007300.0,13954040.0,660000.0,412323.28,0,19007300.0,660000.0,412323.28,10.25641,5.289335,18.95444,False,3.47235,2.169289,62.473224,2.169289,62.473224
2010,96,naics2,Missing,2,2,2,80000.0,57500.0,80000.0,77339.21,0,80000.0,80000.0,77339.21,100.0,34.238023,100.0,False,100.0,96.674013,96.674013,96.674013,96.674013
2010,96,project_state,TX,32539,2720,32539,14989881300.0,11213484355.79,660163900.0,435357313.18,93,14972721600.0,643004200.0,413731215.69,8.3592,8.063365,8.664865,True,4.404064,2.904341,65.946852,2.763233,64.34347
2010,96,project_state,FL,19477,1793,19477,8779641300.0,6577683966.77,420770100.0,280259342.51,51,8769668400.0,410797200.0,268772025.35,9.20573,8.807716,9.619832,True,4.792566,3.19215,66.606287,3.064791,65.426937
2010,96,project_state,MI,16285,765,16285,4830897400.0,3479780411.22,141773900.0,85298300.73,59,4826876100.0,137752600.0,80806358.2,4.697574,4.383151,5.033365,True,2.934732,1.765682,60.165024,1.674092,58.660496
2010,96,project_state,NY,26964,1877,26964,6708525400.0,4769185639.8,283468100.0,195803360.74,64,6703072300.0,278015000.0,187393987.39,6.961133,6.663466,7.271063,True,4.22549,2.918724,69.074214,2.795643,67.404272
2010,96,project_state,WI,11573,550,11573,3996345700.0,2974860667.29,150639000.0,91851183.57,21,3992080700.0,146374000.0,86733891.16,4.752441,4.379605,5.155305,True,3.769419,2.298379,60.974372,2.172649,59.254985
2010,96,project_state,MN,12102,603,12102,3590783100.0,2672301951.82,160022300.0,98659920.54,27,3586749600.0,155988800.0,93088524.82,4.982647,4.609071,5.384794,True,4.456474,2.747588,61.653857,2.595345,59.676416
2010,96,project_state,UT,8838,460,8838,2588635400.0,1901481691.09,102315700.0,61304934.66,12,2587460400.0,101140700.0,59248641.37,5.204797,4.76086,5.687658,True,3.952496,2.368234,59.917427,2.289838,58.580415
2010,96,project_state,ME,2676,90,2676,459844000.0,328747125.08,15921500.0,9170067.53,4,459684000.0,15761500.0,8968769.72,3.363229,2.744252,4.11591,True,3.46237,1.994169,57.5955,1.951073,56.903021
2010,96,project_state,MA,15427,801,15427,2273956500.0,1529112962.0,96739500.0,69010506.11,25,2272078000.0,94861000.0,66328525.73,5.192196,4.853106,5.553595,True,4.254237,3.034821,71.33643,2.919289,69.921807
2010,96,project_state,PA,13103,696,13103,4335044800.0,3186023398.38,143479000.0,97468385.05,24,4331885700.0,140319900.0,93636021.41,5.311761,4.940692,5.709024,True,3.309747,2.248382,67.932161,2.161553,66.730393
2010,96,project_state,CA,52306,3239,52306,25417524700.0,19119758261.78,567616200.0,372887096.26,75,25403873600.0,553965100.0,357419045.06,6.192406,5.989058,6.402189,True,2.233169,1.467047,65.693526,1.406947,64.520138
2010,96,project_state,AL,3048,245,3048,1350580300.0,1024627798.04,56945300.0,36819308.36,10,1346941700.0,53306700.0,32877461.31,8.038058,7.124833,9.056921,True,4.216358,2.726184,64.657326,2.440897,61.676039
2010,96,project_state,AZ,8591,500,8591,3820314700.0,2840695066.54,127142400.0,73293941.44,11,3818102700.0,124930400.0,70719125.05,5.820044,5.344435,6.335146,True,3.328061,1.918532,57.647128,1.852206,56.606819
2010,96,project_state,CO,10278,565,10278,4175673300.0,3127302126.43,133993000.0,85030674.58,15,4172081300.0,130401000.0,80522141.14,5.497178,5.072932,5.954679,True,3.208896,2.036334,63.459042,1.930023,61.749635
2010,96,project_state,ID,4111,151,4111,1066862100.0,792341301.64,27586300.0,18268726.84,1,1066512100.0,27236300.0,17830146.04,3.673072,3.139971,4.292671,True,2.585742,1.712379,66.223911,1.671818,65.464641
2010,96,project_state,OH,23198,1308,23198,5284730000.0,3740782994.16,214864300.0,142973886.87,109,5278081200.0,208215500.0,135082515.46,5.638417,5.348872,5.942652,True,4.065757,2.705415,66.541481,2.559311,64.876301
2010,96,project_state,GA,11475,779,11475,7820086100.0,5969933274.33,256470500.0,148113821.84,13,7816898100.0,253282500.0,144401135.23,6.788671,6.342727,7.263537,True,3.279638,1.894018,57.750822,1.847295,57.011888
2010,96,project_state,VT,1857,84,1857,293086500.0,206899905.0,9475600.0,5756140.82,2,292846500.0,9235600.0,5494341.43,4.523425,3.668425,5.566186,True,3.233039,1.963973,60.74698,1.876185,59.490899
2010,96,project_state,IN,9397,557,9397,3133784243.0,2298776414.43,145229500.0,86603721.61,24,3131868743.0,143314000.0,84492352.71,5.927424,5.467752,6.423114,True,4.634317,2.763551,59.632321,2.697825,58.956105
2010,96,project_state,MS,3858,270,3858,1255973400.0,972115029.17,55971800.0,34637444.57,7,1253323600.0,53322000.0,31837894.44,6.998445,6.235452,7.846987,True,4.456448,2.757817,61.883742,2.540277,59.70874
2010,96,project_state,WA,11045,478,11045,4760208100.0,3579745980.83,122112800.0,72953291.5,8,4759088400.0,120993100.0,71240338.54,4.32775,3.963883,4.723376,True,2.565283,1.532565,59.742543,1.496932,58.87967
2010,96,project_state,TN,3786,265,3786,1891859400.0,1434733306.15,75623000.0,46062327.1,2,1891559400.0,75323000.0,45712170.87,6.999472,6.229596,7.85652,True,3.997284,2.434765,60.910473,2.416639,60.688197
2010,96,project_state,NC,8174,516,8174,3946397900.0,2958700433.13,136215800.0,80236436.96,11,3944056000.0,133873900.0,77108662.33,6.312699,5.805741,6.8607,True,3.451649,2.033156,58.903913,1.95506,57.59798
2010,96,project_state,IL,13576,1040,13576,5214777300.0,3855520242.59,323676000.0,211893761.64,34,5204596500.0,313495200.0,199922771.57,7.660577,7.225067,8.120042,True,6.2069,4.063333,65.464774,3.841273,63.772195
2010,96,project_state,MO,7858,593,7858,2769459500.0,2094782286.91,161680300.0,100142787.13,20,2764838900.0,157059700.0,94713677.44,7.546449,6.982951,8.151435,True,5.837973,3.615969,61.938769,3.425649,60.304252
2010,96,project_state,SC,3068,254,3068,1761297800.0,1330643539.8,60303700.0,41018167.24,11,1759894000.0,58899900.0,39171094.29,8.279009,7.355309,9.307057,True,3.423822,2.32886,68.019321,2.225764,66.504517
2010,96,project_state,PR,3448,226,3448,332127800.0,216028454.44,11203200.0,8897082.04,11,331541800.0,10617200.0,8114210.09,6.554524,5.775854,7.429893,True,3.373159,2.678813,79.415542,2.447417,76.425141
2010,96,project_state,AR,2359,155,2359,1203190300.0,901364884.5,60394300.0,41247738.42,7,1202845300.0,60049300.0,40781024.73,6.570581,5.639675,7.6427,True,5.019514,3.428197,68.297403,3.39038,67.912573
2010,96,project_state,KY,3884,267,3884,1133063900.0,829188855.33,65560000.0,39538657.91,18,1130577100.0,63073200.0,36513678.75,6.874356,6.120502,7.713433,True,5.786081,3.489535,60.309118,3.22965,57.890956
2010,96,project_state,VA,6299,466,6299,2472409100.0,1832961610.0,117122900.0,84369702.63,17,2463909600.0,108623400.0,73605960.72,7.398,6.777273,8.070657,True,4.737197,3.412449,72.035189,2.987365,67.762527
2010,96,project_state,NJ,10850,817,10850,4319786700.0,3210583062.0,165769000.0,112414668.63,32,4314163800.0,160146100.0,104949181.75,7.529954,7.048333,8.041637,True,3.837435,2.60232,67.814048,2.432666,65.533398
2010,96,project_state,IA,3467,239,3467,1208116000.0,920295527.0,75441700.0,44145564.97,6,1205858400.0,73184100.0,41034132.61,6.893568,6.097093,7.785462,True,6.244574,3.654083,58.516132,3.402898,56.069737
2010,96,project_state,OK,3726,267,3726,1588420700.0,1183192091.5,98882900.0,57209073.52,7,1587554700.0,98016900.0,56144174.08,7.165862,6.381068,8.038887,True,6.225234,3.601632,57.855376,3.536519,57.280096
2010,96,project_state,CT,4604,272,4604,1355316400.0,972168311.0,64345300.0,42703691.41,7,1353024400.0,62053300.0,40099479.17,5.907906,5.262915,6.626414,True,4.747622,3.150828,66.36645,2.963692,64.621026
2010,96,project_state,SD,1112,66,1112,335466000.0,255720623.0,13573000.0,7986456.36,2,335289900.0,13396900.0,7774259.37,5.935252,4.692304,7.481599,True,4.046014,2.380705,58.84076,2.318668,58.030286
2010,96,project_state,NM,1995,96,1995,740609100.0,554213200.96,16140200.0,9616351.06,4,740469100.0,16000200.0,9435299.93,4.81203,3.956623,5.841125,True,2.179314,1.298438,59.580123,1.274233,58.969887
2010,96,project_state,MD,5747,373,5747,1899410600.0,1399536027.71,88873900.0,62573304.41,11,1892708600.0,82171900.0,54846495.77,6.490343,5.882029,7.156784,True,4.679025,3.294354,70.40684,2.897778,66.746048
2010,96,project_state,NH,3979,193,3979,597224200.0,412971135.0,25595000.0,17044248.71,6,596624700.0,24995500.0,16302269.22,4.850465,4.225407,5.562617,True,4.28566,2.853911,66.592103,2.732416,65.220817
2010,96,project_state,OR,5943,260,5943,2110328900.0,1578881054.4,46136800.0,27226251.8,7,2109383900.0,45191800.0,26212493.33,4.374895,3.883686,4.925048,True,2.186237,1.290143,59.012007,1.242661,58.002765
2010,96,project_state,ND,1522,52,1522,333979000.0,234470579.8,9388400.0,5743544.74,2,333804000.0,9213400.0,5491325.99,3.416557,2.614858,4.452813,True,2.811075,1.719732,61.177035,1.645075,59.601515
2010,96,project_state,LA,3351,246,3351,1224727500.0,917331406.1,57178200.0,35524961.26,9,1222968000.0,55418700.0,32757660.97,7.341092,6.506045,8.273833,True,4.668647,2.900642,62.130255,2.678538,59.1094
