candidate_start_fy,horizon_months,dimension,segment,eligible_loans,chargeoffs,valid_gross_amount_loans,gross_approval,sba_guaranteed_approval,chargeoff_loan_approval,gross_chargeoff_amount,flagged_financial_chargeoffs,sensitivity_gross_approval,sensitivity_chargeoff_loan_approval,sensitivity_gross_chargeoff_amount,chargeoff_rate_percent,ci95_low_percent,ci95_high_percent,passes_rate_reporting_rule,approval_weighted_chargeoff_incidence_percent,gross_chargeoff_rate_percent,chargeoff_severity_percent,sensitivity_gross_chargeoff_rate_percent,sensitivity_chargeoff_severity_percent,total_gross_approval,total_chargeoff_loan_approval,total_gross_chargeoff_amount,total_sensitivity_gross_chargeoff_amount,gross_approval_share_percent,chargeoff_loan_approval_share_percent,gross_chargeoff_amount_share_percent,sensitivity_gross_chargeoff_amount_share_percent,financial_anomaly_share_shift_pp
2010,120,naics2,11,5517,252,5517,3136712600.0,2406604946.36,109301300.0,57328344.61,7,3136488200.0,109076900.0,56903719.21,4.5677,4.047672,5.150953,True,3.484581,1.827657,52.449829,1.814249,52.168442,107872638243.0,5026873900.0,3038015696.39,2897095942.26,2.907792607180019,2.174339404057858,1.8870325350234982,1.9641641265635783,-0.07713159154008009
2010,120,naics2,33,13371,779,13371,6624218300.0,5018269210.15,332553300.0,190117958.91,25,6617640500.0,325975500.0,181613513.07,5.826041,5.441558,6.2359,True,5.020265,2.870044,57.169169,2.744385,55.713854,107872638243.0,5026873900.0,3038015696.39,2897095942.26,6.1407771311552715,6.615509094031581,6.25796499787386,6.268812517417867,-0.010847519544006978
2010,120,naics2,81,26962,1770,26962,7881982943.0,5900231669.44,338229300.0,211903765.71,47,7876138243.0,332384600.0,205173802.99,6.564795,6.275316,6.866649,True,4.29117,2.688458,62.650919,2.605005,61.727831,107872638243.0,5026873900.0,3038015696.39,2897095942.26,7.306749024942358,6.728422210869463,6.9750714573924055,7.082050683828774,-0.10697922643636826
2010,120,naics2,32,6208,374,6208,3148961600.0,2387758302.49,153892000.0,86381934.01,18,3145594200.0,150524600.0,82207741.1,6.024485,5.45935,6.644009,True,4.887071,2.743188,56.13153,2.613425,54.614157,107872638243.0,5026873900.0,3038015696.39,2897095942.26,2.9191476645880035,3.061385725231739,2.843366942199988,2.837591254774615,0.005775687425372933
2010,120,naics2,62,30051,1302,30051,12015518700.0,8991892599.880001,361297600.0,223871370.07,48,12004780300.0,350559200.0,211587859.85,4.332635,4.108227,4.568716,True,3.006925,1.863185,61.963149,1.76253,60.357241,107872638243.0,5026873900.0,3038015696.39,2897095942.26,11.138615774774289,7.187321726928539,7.36899978285237,7.303446764173853,0.06555301867851693
2010,120,naics2,42,17381,1320,17381,7762066300.0,5889840704.119999,403485700.0,248149780.17,46,7751455300.0,392874700.0,235420493.19,7.5945,7.209972,7.997768,True,5.198174,3.196955,61.501506,3.037113,59.922538,107872638243.0,5026873900.0,3038015696.39,2897095942.26,7.19558400204761,8.02657293631336,8.168153326688547,8.126085496718153,0.042067829970394044
2010,120,naics2,45,11935,1064,11935,2432420500.0,1764548139.31,167705700.0,106586934.6,31,2429649900.0,164935100.0,102925231.94,8.914956,8.416853,9.439499,True,6.894601,4.381929,63.55594,4.236217,62.403474,107872638243.0,5026873900.0,3038015696.39,2897095942.26,2.2549003525069926,3.336182751669979,3.508439233103853,3.552703603585489,-0.04426437048163567
2010,120,naics2,44,31885,2341,31885,12888228500.0,9692952929.44,631287000.0,367528714.96,78,12876252700.0,619311200.0,352950172.11,7.34201,7.060832,7.633466,True,4.898167,2.851662,58.218958,2.741094,56.990762,107872638243.0,5026873900.0,3038015696.39,2897095942.26,11.947634460341323,12.55824221092954,12.097656881652238,12.182895532091578,-0.08523865043934009
2010,120,naics2,56,13803,902,13803,2871197700.0,2068457283.65,163807600.0,104291339.21,33,2867395900.0,160005800.0,99574343.33,6.534811,6.134495,6.959315,True,5.705201,3.632329,63.666972,3.47264,62.231709,107872638243.0,5026873900.0,3038015696.39,2897095942.26,2.6616552137458416,3.2586375401221024,3.4328769049457795,3.437039894934335,-0.0041629899885555766
2010,120,naics2,71,7871,640,7871,3187566100.0,2384322005.81,189820600.0,109285777.12,19,3181084100.0,183338600.0,101578711.51,8.131114,7.547541,8.755536,True,5.955033,3.428502,57.573191,3.193211,55.404978,107872638243.0,5026873900.0,3038015696.39,2897095942.26,2.954934774858763,3.776116206137576,3.597274933433084,3.506225321304316,0.09104961212876761
2010,120,naics2,53,6610,276,6610,3213966200.0,2415850602.31,89604800.0,42289847.08,5,3213462300.0,89100900.0,41713244.11,4.175492,3.7193,4.684915,True,2.787982,1.315815,47.195962,1.298078,46.815738,107872638243.0,5026873900.0,3038015696.39,2897095942.26,2.9794081727750443,1.7825153720287275,1.3920220073336684,1.4398295721425038,-0.04780756480883541
2010,120,naics2,52,4835,176,4835,1541937700.0,1146105968.3,25953100.0,19196877.0,0,1541937700.0,25953100.0,19196877.0,3.640124,3.147951,4.205906,True,1.683148,1.244984,73.967568,1.244984,73.967568,107872638243.0,5026873900.0,3038015696.39,2897095942.26,1.4294057558196955,0.5162870705787945,0.6318886707139526,0.6626248278482858,-0.030736157134333197
2010,120,naics2,21,937,64,937,473816400.0,356453148.1,39773000.0,22172484.66,1,472416400.0,38373000.0,20609456.84,6.830309,5.385029,8.628114,True,8.39418,4.679552,55.747579,4.362562,53.708224,107872638243.0,5026873900.0,3038015696.39,2897095942.26,0.4392368701807908,0.7912074341073088,0.7298344339151053,0.7113833042036826,0.01845112971142271
2010,120,naics2,48,13705,1062,13705,2428685300.0,1723523460.88,142849500.0,81345131.11,23,2427600300.0,141764500.0,79507881.76,7.748997,7.313115,8.208558,True,5.881762,3.349348,56.944638,3.275164,56.084479,107872638243.0,5026873900.0,3038015696.39,2897095942.26,2.2514377506268146,2.8417163995301333,2.677574418284291,2.744399334527271,-0.0668249162429797
2010,120,naics2,61,4022,256,4022,1132508700.0,840300577.65,40919600.0,26593918.09,9,1131382100.0,39793000.0,24988154.04,6.364993,5.651365,7.161893,True,3.613182,2.348231,64.99066,2.20864,62.795351,107872638243.0,5026873900.0,3038015696.39,2897095942.26,1.049857237614646,0.8140168385763565,0.8753713195623349,0.8625242152148731,0.012847104347461835
2010,120,naics2,49,968,64,968,321912800.0,239199617.72,8001000.0,5025554.2,0,321912800.0,8001000.0,5025554.2,6.61157,5.211443,8.354705,True,2.485456,1.561154,62.811576,1.561154,62.811576,107872638243.0,5026873900.0,3038015696.39,2897095942.26,0.2984193260155935,0.15916452569060863,0.16542225920595946,0.17346868381858307,-0.008046424612623615
2010,120,naics2,51,3929,244,3929,1135676300.0,829957167.03,46986900.0,27392607.56,4,1135405800.0,46716400.0,27067662.34,6.210232,5.497523,7.008485,True,4.13735,2.412008,58.298393,2.383964,57.940386,107872638243.0,5026873900.0,3038015696.39,2897095942.26,1.0527936634327153,0.9347141172568503,0.9016611597020374,0.9343032774704984,-0.03264211776846093
2010,120,project_state,TX,23748,1979,23748,10273855100.0,7713435245.410001,532861200.0,327193972.62,63,10261783600.0,520789700.0,310940731.91,8.333333,7.988516,8.691628,True,5.186575,3.184724,61.403227,3.030085,59.705622,107872638243.0,5026873900.0,3038015696.39,2897095942.26,9.524060287518447,10.600249988367523,10.769989536551659,10.73284206347125,0.037147473080409554
2010,120,project_state,FL,12962,1169,12962,5755005400.0,4329481194.27,295983100.0,190180726.31,23,5749121200.0,290098900.0,183717445.16,9.01867,8.537608,9.524016,True,5.143055,3.304614,64.253914,3.195574,63.329246,107872638243.0,5026873900.0,3038015696.39,2897095942.26,5.335000138808091,5.8880152135902994,6.2600310635651795,6.341434623552148,-0.08140355998696869
2010,120,project_state,MI,11728,590,11728,3466042200.0,2511611577.88,149805700.0,79758712.82,34,3461082700.0,144846200.0,73765687.46,5.030696,4.649624,5.441216,True,4.322097,2.301147,53.241441,2.131289,50.926906,107872638243.0,5026873900.0,3038015696.39,2897095942.26,3.213087448730231,2.980096636201676,2.6253555211967905,2.5461941520119624,0.07916136918482808
2010,120,project_state,NY,19186,1280,19186,4725981800.0,3369470576.6,231852700.0,157030880.72,47,4721416200.0,227287100.0,149963506.78,6.671531,6.327052,7.033358,True,4.905916,3.322714,67.728726,3.17624,65.97977,107872638243.0,5026873900.0,3038015696.39,2897095942.26,4.381075569278269,4.6122640951864735,5.1688633770587815,5.176338988035541,-0.007475610976759306
2010,120,project_state,WI,9258,502,9258,3101645900.0,2317938615.34,167107700.0,97039821.49,21,3097345900.0,162807700.0,91861625.47,5.422337,4.979259,5.902395,True,5.38771,3.128656,58.070227,2.965817,56.423391,107872638243.0,5026873900.0,3038015696.39,2897095942.26,2.875285105211812,3.324286690382267,3.194184335693527,3.170817511771444,0.023366823922083224
2010,120,project_state,MN,9187,489,9187,2687778200.0,2010577563.9,131434300.0,77751709.73,20,2685097700.0,128753800.0,73705337.85,5.322739,4.882087,5.800737,True,4.890072,2.892787,59.156331,2.744978,57.245175,107872638243.0,5026873900.0,3038015696.39,2897095942.26,2.49162182716377,2.614632923256738,2.5592925613383257,2.544111044955697,0.015181516382628768
2010,120,project_state,UT,6925,374,6925,1778563400.0,1304164438.25,75960700.0,46081832.95,11,1777529400.0,74926700.0,44203525.46,5.400722,4.892659,5.958238,True,4.270902,2.590958,60.665361,2.486796,58.995692,107872638243.0,5026873900.0,3038015696.39,2897095942.26,1.6487623080039144,1.5110922118018517,1.5168398571724933,1.525787420954972,-0.00894756378247874
2010,120,project_state,ME,2109,94,2109,342716500.0,245623730.08,17074400.0,9618763.31,7,342466500.0,16824400.0,9278219.64,4.457089,3.656092,5.423692,True,4.982077,2.806624,56.334415,2.709234,55.147403,107872638243.0,5026873900.0,3038015696.39,2897095942.26,0.31770475403408366,0.33966238938279314,0.31661335132105284,0.32025931570502764,-0.003645964383974798
2010,120,project_state,MA,11093,547,11093,1616593400.0,1086286852.0,76419500.0,49823519.87,19,1615179400.0,75005500.0,47900189.82,4.931038,4.543493,5.349785,True,4.727194,3.082007,65.197391,2.965627,63.862237,107872638243.0,5026873900.0,3038015696.39,2897095942.26,1.498613018398948,1.520219156482123,1.640002055591881,1.6533863832839952,-0.013384327692114173
2010,120,project_state,PA,9416,559,9416,3035976500.0,2240803837.38,147590700.0,92581602.61,17,3032627500.0,144241700.0,88660430.93,5.936703,5.477125,6.43222,True,4.861391,3.049484,62.728615,2.923552,61.466574,107872638243.0,5026873900.0,3038015696.39,2897095942.26,2.814408314702555,2.936033466047358,3.0474366119968526,3.0603208418716275,-0.012884229874774888
2010,120,project_state,CA,38431,2413,38431,17871133500.0,13513768538.88,449562900.0,274380451.74,57,17860270200.0,438699600.0,261528762.43,6.278785,6.040599,6.525712,True,2.515581,1.535328,61.032717,1.464305,59.614543,107872638243.0,5026873900.0,3038015696.39,2897095942.26,16.566882752735197,8.943190319534374,9.031567943050446,9.02727309148014,0.0042948515703056245
2010,120,project_state,AL,2261,191,2261,982763600.0,749419412.5,50751800.0,31177725.45,7,980714000.0,48702200.0,28969239.34,8.44759,7.370572,9.665564,True,5.164192,3.172454,61.431763,2.953893,59.482404,107872638243.0,5026873900.0,3038015696.39,2897095942.26,0.9110406642564643,1.009609570671745,1.0262529415844603,0.9999406273511722,0.02631231423328817
2010,120,project_state,AZ,6324,400,6324,2701182100.0,2014288566.54,114321800.0,62719085.54,10,2698945100.0,112084800.0,59912906.73,6.325111,5.751295,6.951954,True,4.232288,2.321913,54.861877,2.219864,53.453195,107872638243.0,5026873900.0,3038015696.39,2897095942.26,2.504047498972969,2.2742126075611324,2.0644753618135536,2.068033227897259,-0.003557866083705452
2010,120,project_state,CO,7473,411,7473,2828471800.0,2128985183.43,102715300.0,61595429.07,13,2825171800.0,99415300.0,57494134.39,5.499799,5.005409,6.039916,True,3.631477,2.177693,59.967141,2.035067,57.83228,107872638243.0,5026873900.0,3038015696.39,2897095942.26,2.6220474868042296,2.043323585260414,2.027488835663106,1.984543678769206,0.04294515689389988
2010,120,project_state,ID,3002,118,3002,738848000.0,552267461.64,20794500.0,13379829.27,1,738498000.0,20444500.0,12941248.47,3.930713,3.292406,4.686773,True,2.814449,1.810904,64.343116,1.752374,63.299413,107872638243.0,5026873900.0,3038015696.39,2897095942.26,0.6849262352661007,0.4136666328550633,0.4404134345289567,0.4466972695389798,-0.006283835010023109
2010,120,project_state,OH,17217,1068,17217,3641385600.0,2569414764.76,192253100.0,121512100.53,75,3636969600.0,187837100.0,115910137.84,6.203171,5.852544,6.573338,True,5.279669,3.336974,63.204235,3.186998,61.707798,107872638243.0,5026873900.0,3038015696.39,2897095942.26,3.375634136060721,3.82450612099102,3.9997193126549635,4.000907810791364,-0.0011884981364000957
2010,120,project_state,GA,8358,596,8358,5495497600.0,4221146071.93,225608000.0,122718807.98,10,5492598000.0,222708400.0,119619393.17,7.130893,6.59866,7.702513,True,4.105324,2.233079,54.394706,2.177829,53.711218,107872638243.0,5026873900.0,3038015696.39,2897095942.26,5.094431442031233,4.488037784277819,4.039439563324962,4.1289413797144014,-0.08950181638943988
2010,120,project_state,VT,1430,72,1430,230926700.0,163829225.0,8650000.0,5035661.37,1,230726700.0,8450000.0,4822527.97,5.034965,4.017219,6.293646,True,3.745777,2.180632,58.215738,2.090147,57.071337,107872638243.0,5026873900.0,3038015696.39,2897095942.26,0.21407347012298103,0.17207513401121918,0.16575494906045923,0.16646076160798412,-0.0007058125475248866
2010,120,project_state,IN,6961,474,6961,2229779643.0,1641216209.43,130322300.0,79753614.91,21,2226159143.0,126701800.0,75253684.54,6.809366,6.241104,7.425273,True,5.844627,3.576749,61.197213,3.380427,59.394329,107872638243.0,5026873900.0,3038015696.39,2897095942.26,2.067048400148583,2.592511819323735,2.625187717257988,2.5975558296938983,0.02763188756408974
2010,120,project_state,MS,3137,271,3137,961291700.0,752618649.17,60763900.0,37950005.51,7,957974900.0,57447100.0,34261716.81,8.638827,7.705611,9.673218,True,6.321068,3.947814,62.454855,3.576473,59.640464,107872638243.0,5026873900.0,3038015696.39,2897095942.26,0.8911358020506924,1.208781067692985,1.249170817487713,1.1826227882281566,0.06654802925955638
2010,120,project_state,WA,8192,402,8192,3322112200.0,2515929125.83,115416700.0,64369730.48,8,3320992500.0,114297000.0,62660819.06,4.907227,4.460211,5.396513,True,3.474196,1.937615,55.771592,1.88681,54.822803,107872638243.0,5026873900.0,3038015696.39,2897095942.26,3.0796615843550823,2.295993539841928,2.118808357589758,2.1628838087812454,-0.04407545119148759
2010,120,project_state,TN,2843,218,2843,1373748200.0,1044589411.1,74182800.0,42945248.28,2,1373448200.0,73882800.0,42595092.05,7.667956,6.745988,8.704169,True,5.400029,3.126137,57.891113,3.101325,57.652244,107872638243.0,5026873900.0,3038015696.39,2897095942.26,1.2734908706927304,1.4757243065118462,1.413595338925694,1.4702686034198758,-0.05667326449418186
2010,120,project_state,NC,5809,385,5809,2567982900.0,1928288749.93,100130200.0,56684392.73,7,2566214900.0,98362200.0,54554659.73,6.627647,6.016165,7.296455,True,3.899177,2.207351,56.610686,2.12588,55.463033,107872638243.0,5026873900.0,3038015696.39,2897095942.26,2.3805692915521512,1.9918979865399051,1.8658360717937266,1.883080878828002,-0.017244807034275444
2010,120,project_state,IL,10076,835,10076,3642157900.0,2703100096.09,300896600.0,184858994.13,25,3633994700.0,292733400.0,175127750.74,8.287019,7.764491,8.841341,True,8.261492,5.075535,61.436053,4.819153,59.824998,107872638243.0,5026873900.0,3038015696.39,2897095942.26,3.3763500729401548,5.985759857632394,6.084859744130468,6.044941356114852,0.0399183880156162
2010,120,project_state,MO,6081,499,6081,2040774900.0,1550393045.55,143014300.0,84585062.88,22,2035999300.0,138238700.0,78911114.56,8.205887,7.542174,8.922371,True,7.007843,4.144752,59.144479,3.875793,57.08323,107872638243.0,5026873900.0,3038015696.39,2897095942.26,1.8918373864212306,2.844994778961931,2.7842207326482997,2.7238005275877093,0.060420205060590426
2010,120,project_state,SC,2090,150,2090,1156850300.0,882280397.6,36998200.0,22686704.8,5,1156540300.0,36688200.0,22160413.32,7.177033,6.147265,8.363932,True,3.198184,1.961075,61.318401,1.916095,60.402018,107872638243.0,5026873900.0,3038015696.39,2897095942.26,1.0724223666376025,0.7360081182859988,0.7467606183522376,0.7649181719095174,-0.01815755355727977
2010,120,project_state,PR,2809,230,2809,243156600.0,156134904.44,11741800.0,8937543.48,10,242816600.0,11401800.0,8426777.37,8.187967,7.230219,9.259919,True,4.828905,3.675633,76.11732,3.470429,73.90743,107872638243.0,5026873900.0,3038015696.39,2897095942.26,0.2254108214654505,0.2335805558997611,0.29419016796457853,0.29086980679784946,0.003320361166729069
2010,120,project_state,AR,1713,135,1713,831098400.0,628170056.0,47683600.0,28629121.03,4,830858400.0,47443600.0,28315800.47,7.880911,6.697155,9.25315,True,5.737419,3.444733,60.039764,3.408018,59.683077,107872638243.0,5026873900.0,3038015696.39,2897095942.26,0.7704441214535059,0.948573625449407,0.9423625119521037,0.9773856660028691,-0.03502315405076539
2010,120,project_state,KY,2996,228,2996,829021500.0,608743225.33,67205400.0,38765446.67,14,826704700.0,64888600.0,36058574.31,7.610147,6.714006,8.614853,True,8.106593,4.676048,57.682041,4.361724,55.569968,107872638243.0,5026873900.0,3038015696.39,2897095942.26,0.768518795408062,1.3369223365638832,1.276012059979283,1.2446455011728403,0.03136655880644268
2010,120,project_state,VA,4446,345,4446,1637917600.0,1213399570.0,102993100.0,66884276.33,10,1634364100.0,99439600.0,62029475.22,7.759784,7.009335,8.583164,True,6.288051,4.083495,64.940541,3.795328,62.379047,107872638243.0,5026873900.0,3038015696.39,2897095942.26,1.5183809598781985,2.0488498826278496,2.201577707760923,2.1410915087475955,0.060486199013327635
2010,120,project_state,NJ,7065,504,7065,2978642400.0,2231955803.0,135950100.0,84244480.65,14,2976429500.0,133737200.0,81541521.44,7.133758,6.556586,7.75752,True,4.564163,2.828284,61.967208,2.739575,60.971459,107872638243.0,5026873900.0,3038015696.39,2897095942.26,2.7612585068051656,2.7044660897501327,2.7730100522556773,2.8145951347538096,-0.04158508249813231
2010,120,project_state,IA,2768,221,2768,955156500.0,735042857.0,86545000.0,44294292.04,6,952898900.0,84287400.0,41182859.68,7.984104,7.031614,9.053052,True,9.060819,4.637386,51.180648,4.32185,48.860043,107872638243.0,5026873900.0,3038015696.39,2897095942.26,0.8854483542419352,1.7216465286706317,1.4580007632163925,1.4215221207991338,0.03647864241725873
2010,120,project_state,OK,2774,220,2774,1168363900.0,877764006.5,92276500.0,49724025.07,1,1168163900.0,92076500.0,49482106.89,7.930786,6.982411,8.995515,True,7.897925,4.255868,53.885903,4.235887,53.740213,107872638243.0,5026873900.0,3038015696.39,2897095942.26,1.083095694172305,1.8356637113972563,1.6367270626378214,1.7079899277135926,-0.07126286507577118
2010,120,project_state,CT,3320,206,3320,964284800.0,691144146.0,57163700.0,35661785.61,4,962217800.0,55096700.0,33454982.48,6.204819,5.433744,7.077125,True,5.928093,3.698263,62.38537,3.476862,60.720483,107872638243.0,5026873900.0,3038015696.39,2897095942.26,0.8939104630293714,1.1371620044019803,1.1738512625980186,1.1547764777821632,0.01907478481585545
2010,120,project_state,SD,869,48,869,250668800.0,191848555.0,10949000.0,6441211.85,2,250492700.0,10772900.0,6229014.86,5.52359,4.191257,7.247414,True,4.367915,2.569611,58.829225,2.486705,57.821152,107872638243.0,5026873900.0,3038015696.39,2897095942.26,0.23237477462572975,0.21780932280795826,0.21202036110787495,0.2150089256326388,-0.0029885645247638426
2010,120,project_state,NM,1489,79,1489,511754100.0,383696560.96,17300000.0,9326707.09,3,511619100.0,17165000.0,9151852.85,5.305574,4.277758,6.56341,True,3.38053,1.822498,53.911602,1.788802,53.316941,107872638243.0,5026873900.0,3038015696.39,2897095942.26,0.47440584409106024,0.34415026802243837,0.3069999638607101,0.3158974722411408,-0.008897508380430685
2010,120,project_state,MD,4167,301,4167,1353907600.0,1000950322.71,79399700.0,49872554.1,10,1348900600.0,74392700.0,44022226.45,7.223422,6.476187,8.049454,True,5.864484,3.683601,62.812018,3.263563,59.175465,107872638243.0,5026873900.0,3038015696.39,2897095942.26,1.2550982548049963,1.579504510745734,1.6416160772066564,1.5195294642419965,0.12208661296465984
2010,120,project_state,NH,3025,160,3025,436344300.0,300575035.0,24291500.0,15292726.19,3,436219300.0,24166500.0,15081186.71,5.289256,4.546859,6.145066,True,5.567049,3.504738,62.955051,3.457249,62.405341,107872638243.0,5026873900.0,3038015696.39,2897095942.26,0.40449951638066567,0.4832327303853793,0.5033787747763112,0.520562211627527,-0.017183436851215816
2010,120,project_state,OR,4363,205,4363,1413022700.0,1063068779.4,38569300.0,21426405.2,7,1412277700.0,37824300.0,20604155.58,4.698602,4.109567,5.367339,True,2.72956,1.516353,55.553005,1.458931,54.47333,107872638243.0,5026873900.0,3038015696.39,2897095942.26,1.3098990837852182,0.7672621348229961,0.7052763165595384,0.7112003188933698,-0.005924002333831391
2010,120,project_state,ND,1173,37,1173,265786600.0,188096014.8,7795100.0,4365259.15,0,265786600.0,7795100.0,4365259.15,3.154305,2.297003,4.317436,True,2.932842,1.642392,56.00004,1.642392,56.00004,107872638243.0,5026873900.0,3038015696.39,2897095942.26,0.24638926453367543,0.15506854070876933,0.1436878405594524,0.15067706548215654,-0.006989224922704124
2010,120,project_state,LA,2653,216,2653,859392900.0,646883607.1,60862600.0,36989327.43,8,858513400.0,59983100.0,35937503.88,8.141726,7.16061,9.243887,True,7.082046,4.304123,60.775135,4.186015,59.912715,107872638243.0,5026873900.0,3038015696.39,2897095942.26,0.7966736644227455,1.21074451459783,1.2175489242518898,1.2404664738843774,-0.0229175496324876
2010,120,project_state,HI,2105,128,2105,189073300.0,126198785.0,6895300.0,4489530.23,1,189063300.0,6885300.0,4441868.07,6.08076,5.137672,7.183854,True,3.646893,2.374492,65.110006,2.349408,64.512339,107872638243.0,5026873900.0,3038015696.39,2897095942.26,0.17527456737832145,0.13716874815578725,0.147778375053651,0.1533214004136479,-0.0055430253599969
2010,120,project_state,KS,2729,193,2729,879735600.0,655727271.93,61383600.0,37869398.8,1,878985600.0,60633600.0,37078498.94,7.072188,6.169489,8.095571,True,6.977506,4.304634,61.693024,4.218328,61.151736,107872638243.0,5026873900.0,3038015696.39,2897095942.26,0.815531736619121,1.221108808796656,1.246517549102833,1.279850570329244,-0.03333302122641091
2010,120,project_state,NE,2425,166,2425,690948400.0,518050431.93,50272400.0,28523056.61,4,690558400.0,49882400.0,28053734.2,6.845361,5.907031,7.920197,True,7.275854,4.128102,56.73701,4.062471,56.239744,107872638243.0,5026873900.0,3038015696.39,2897095942.26,0.6405223894158689,1.000072828562499,0.9388712719257262,0.9683398395883126,-0.02946856766258643
2010,120,project_state,WV,806,47,806,216426200.0,157313405.0,7404800.0,4242737.49,1,216406200.0,7384800.0,4222637.42,5.831266,4.413313,7.668244,True,3.421397,1.960362,57.297125,1.951255,57.180119,107872638243.0,5026873900.0,3038015696.39,2897095942.26,0.20063122912824854,0.14730427194523418,0.13965489036286224,0.14575414498375072,-0.006099254620888478
2010,120,project_state,RI,2001,105,2001,381520200.0,273239023.0,24500000.0,14627140.36,1,381510200.0,24490000.0,14608418.02,5.247376,4.353311,6.312942,True,6.421678,3.83391,59.702614,3.829103,59.650543,107872638243.0,5026873900.0,3038015696.39,2897095942.26,0.3536765265169153,0.48738043737281733,0.48147020363920684,0.5042435014631962,-0.022773297823989347
2010,120,project_state,NV,2134,157,2134,740402000.0,556205008.0,25687200.0,17559281.81,2,740042000.0,25327200.0,17005965.71,7.357076,6.324378,8.543022,True,3.469359,2.371588,68.3581,2.297973,67.145068,107872638243.0,5026873900.0,3038015696.39,2897095942.26,0.6863668230048556,0.5109975008523687,0.5779852234096508,0.5870004324652703,-0.009015209055619589
2010,120,project_state,WY,658,43,658,203247900.0,153487225.0,8228000.0,4280730.18,1,203027900.0,8008000.0,4025376.98,6.534954,4.887553,8.686916,True,4.048258,2.106162,52.026376,1.982672,50.266945,107872638243.0,5026873900.0,3038015696.39,2897095942.26,0.18841469283633566,0.16368025464096086,0.14090546619251137,0.13894524241609468,0.001960223776416692
2010,120,project_state,MT,1950,80,1950,468262700.0,359144537.98,14323200.0,8289760.8,2,468213800.0,14274300.0,8213567.9,4.102564,3.308689,5.076918,True,3.058796,1.770323,57.876458,1.754234,57.540951,107872638243.0,5026873900.0,3038015696.39,2897095942.26,0.4340884840001456,0.2849325502276872,0.27286760927043663,0.2835103863903335,-0.010642777119896862
2010,120,project_state,AK,753,47,753,355105300.0,274809945.0,18512600.0,12597597.8,2,354568300.0,17975600.0,12022596.06,6.2417,4.726086,8.201516,True,5.213271,3.547567,68.048777,3.39077,66.882864,107872638243.0,5026873900.0,3038015696.39,2897095942.26,0.32918940871740776,0.3682726157105313,0.41466532957579577,0.41498784643705217,-0.00032251686125639445
2010,120,project_state,DE,797,59,797,272110100.0,199340945.0,6889000.0,4887534.19,2,271910100.0,6689000.0,4486338.82,7.40276,5.78231,9.43187,True,2.531696,1.796161,70.946933,1.649935,67.070396,107872638243.0,5026873900.0,3038015696.39,2897095942.26,0.2522512700459123,0.13704342175760564,0.1608791618755538,0.15485641171069553,0.006022750164858259
2010,120,business_age,Unknown,21959,1733,21959,5345737900.0,3955306941.65,311231900.0,192564142.39,63,5338120200.0,303614200.0,181305908.17,7.891981,7.542699,8.255992,True,5.822057,3.602199,61.871596,3.396437,59.715886,107872638243.0,5026873900.0,3038015696.39,2897095942.26,4.955601334193652,6.19136079781114,6.338484117077449,6.258194819346051,0.08028929773139826
2010,120,business_age,Existing,188769,10687,188769,71389605843.0,53210011319.8,2957483900.0,1769781582.0,355,71327338243.0,2895216300.0,1692653970.41,5.661417,5.558063,5.766575,True,4.142737,2.479047,59.840785,2.373079,58.463817,107872638243.0,5026873900.0,3038015696.39,2897095942.26,66.1795307927704,58.83346109000268,58.254523967831645,58.42588592663503,-0.1713619588033879
2010,120,business_age,Startup,44457,3635,44457,16597930300.0,12481998097.499998,1003980000.0,600035379.23,106,16572387000.0,978436700.0,569730198.56,8.17644,7.925334,8.434773,True,6.048826,3.615122,59.765671,3.437828,58.228621,107872638243.0,5026873900.0,3038015696.39,2897095942.26,15.38659902116287,19.972253531165762,19.750897927980013,19.6655619943176,0.08533593366241377
2010,120,business_age,New or early-stage,52949,4244,52949,14539364200.0,10756613052.62,754178100.0,475634592.77,123,14521758900.0,736572800.0,453405865.12,8.01526,7.787015,8.249596,True,5.187146,3.271358,63.066614,3.122252,61.556151,107872638243.0,5026873900.0,3038015696.39,2897095942.26,13.478268851873082,15.002924581020423,15.656093987110896,15.650357259701309,0.0057367274095874166
2010,120,business_type,CORPORATION,264375,17296,264375,97523148443.0,72656923744.23001,4711766100.0,2849445289.52,573,97417395343.0,4606013000.0,2718156195.16,6.542222,6.448596,6.637111,True,4.831434,2.921814,60.475101,2.790216,59.013212,107872638243.0,5026873900.0,3038015696.39,2897095942.26,90.40582489816727,93.73153561699648,93.79297456908884,93.82347872951661,-0.0305041604277676
2010,120,business_type,PARTNERSHIP,6251,230,6251,3193581300.0,2419025795.23,80038800.0,50446849.72,10,3190205800.0,76663300.0,45503167.53,3.679411,3.240453,4.175266,True,2.50624,1.579633,63.027994,1.42634,59.354564,107872638243.0,5026873900.0,3038015696.39,2897095942.26,2.960510980371091,1.5922181775834878,1.6605197194979857,1.570647587684078,0.08987213181390774
2010,120,business_type,INDIVIDUAL,37492,2768,37492,7145935700.0,5320483072.11,233616700.0,137736006.87,64,7142030400.0,229711400.0,133049029.29,7.382908,7.122562,7.651987,True,3.269225,1.927473,58.958117,1.862902,57.920081,107872638243.0,5026873900.0,3038015696.39,2897095942.26,6.6244191450130865,4.647355486677316,4.533749020245957,4.59249648412436,-0.058747463878402684
